TITLE,
DATA TYPE,ULTRAVIOLET SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,14/04/21
TIME,16:06:15
SPECTROMETER/DATA SYSTEM,
LOCALE,1041
RESOLUTION,
DELTAX,-0.5
XUNITS,NANOMETERS
YUNITS,ABSORBANCE
FIRSTX,  700.0000
LASTX,  300.0000
NPOINTS,     801
FIRSTY,     0.00862
MAXY,     0.60304
MINY,     0.00862
XYDATA
563.5000,0.0812277
563.0000,0.0822619
562.5000,0.0838078
562.0000,0.0848277
561.5000,0.0864373
561.0000,0.0875085
560.5000,0.0891605
560.0000,0.0902735
559.5000,0.0919752
559.0000,0.0930866
558.5000,0.0947704
558.0000,0.0958981
557.5000,0.0976478
557.0000,0.0988126
556.5000,0.100555
556.0000,0.101723
555.5000,0.103519
555.0000,0.104689
554.5000,0.106452
554.0000,0.107627
553.5000,0.109368
553.0000,0.110542
552.5000,0.1123
552.0000,0.113447
551.5000,0.115179
551.0000,0.116326
550.5000,0.118054
550.0000,0.119188
549.5000,0.120877
549.0000,0.121973
548.5000,0.123627
548.0000,0.124701
547.5000,0.126284
547.0000,0.127351
546.5000,0.128927
546.0000,0.129928
545.5000,0.131432
545.0000,0.132404
544.5000,0.133812
544.0000,0.134709
543.5000,0.136025
543.0000,0.136891
542.5000,0.138123
542.0000,0.138911
541.5000,0.14005
541.0000,0.140766
540.5000,0.141741
540.0000,0.142351
539.5000,0.143236
539.0000,0.143777
538.5000,0.14453
538.0000,0.14499
537.5000,0.145638
537.0000,0.146026
536.5000,0.146505
536.0000,0.146799
535.5000,0.147169
535.0000,0.147378
534.5000,0.147602
534.0000,0.147737
533.5000,0.147866
533.0000,0.147903
532.5000,0.147852
532.0000,0.147809
531.5000,0.147633
531.0000,0.147479
530.5000,0.147168
530.0000,0.146956
529.5000,0.146528
529.0000,0.146205
528.5000,0.145677
528.0000,0.145326
527.5000,0.144664
527.0000,0.144205
526.5000,0.143464
526.0000,0.142955
525.5000,0.142113
525.0000,0.141532
524.5000,0.140611
524.0000,0.139996
523.5000,0.138961
523.0000,0.138263
522.5000,0.137162
522.0000,0.136431
521.5000,0.135245
521.0000,0.134455
520.5000,0.133207
520.0000,0.132561
519.5000,0.131284
519.0000,0.13041
518.5000,0.129071
518.0000,0.128145
517.5000,0.126763
517.0000,0.125823
516.5000,0.124448
516.0000,0.123523
515.5000,0.122139
515.0000,0.121211
514.5000,0.119812
514.0000,0.11887
513.5000,0.117442
513.0000,0.1165
512.5000,0.115132
512.0000,0.114188
511.5000,0.112819
511.0000,0.111893
510.5000,0.110505
510.0000,0.109586
509.5000,0.10818
509.0000,0.107236
508.5000,0.105857
508.0000,0.104928
507.5000,0.103557
507.0000,0.102663
506.5000,0.101308
506.0000,0.100423
505.5000,0.0990965
505.0000,0.0982209
504.5000,0.0969012
504.0000,0.0960322
503.5000,0.0947368
503.0000,0.0938665
502.5000,0.0926112
502.0000,0.0917426
501.5000,0.0905228
501.0000,0.0896887
500.5000,0.0884675
500.0000,0.0876564
499.5000,0.0864262
499.0000,0.0856097
498.5000,0.0844073
498.0000,0.0836079
497.5000,0.0824129
497.0000,0.0816325
496.5000,0.080488
496.0000,0.0797328
495.5000,0.0786127
495.0000,0.0778501
494.5000,0.0767167
494.0000,0.0759455
493.5000,0.0748155
493.0000,0.0740692
492.5000,0.0729951
492.0000,0.072278
491.5000,0.0712046
491.0000,0.07052
490.5000,0.0694555
490.0000,0.0687623
489.5000,0.0677206
489.0000,0.0670268
488.5000,0.0660446
488.0000,0.0654054
487.5000,0.0644652
487.0000,0.063807
486.5000,0.0628589
486.0000,0.0622529
485.5000,0.0613444
485.0000,0.0607463
484.5000,0.0598472
484.0000,0.0592784
483.5000,0.0584587
483.0000,0.0578924
482.5000,0.0570742
482.0000,0.0565607
481.5000,0.0557536
481.0000,0.0552358
480.5000,0.0545223
480.0000,0.0540522
479.5000,0.0533224
479.0000,0.0528621
478.5000,0.0521977
478.0000,0.0518095
477.5000,0.051189
477.0000,0.0507918
476.5000,0.0502406
476.0000,0.0499117
475.5000,0.0493997
475.0000,0.0490883
474.5000,0.048662
474.0000,0.0484101
473.5000,0.0480185
473.0000,0.0478207
472.5000,0.0475673
472.0000,0.0474178
471.5000,0.0472039
471.0000,0.0471119
470.5000,0.0470265
470.0000,0.0470116
469.5000,0.0470671
469.0000,0.0471481
468.5000,0.047321
468.0000,0.0474945
467.5000,0.0478478
467.0000,0.0481487
466.5000,0.0486559
466.0000,0.0490935
465.5000,0.049858
465.0000,0.0504679
464.5000,0.0514792
464.0000,0.0522474
463.5000,0.053541
463.0000,0.0544962
462.5000,0.0561037
462.0000,0.0573069
461.5000,0.059283
461.0000,0.0607021
460.5000,0.0630197
460.0000,0.0646963
459.5000,0.067406
459.0000,0.0693241
458.5000,0.0723674
458.0000,0.0745131
457.5000,0.0779362
457.0000,0.0802895
456.5000,0.0839685
456.0000,0.086459
455.5000,0.090284
455.0000,0.0928325
454.5000,0.096676
454.0000,0.0991874
453.5000,0.102836
453.0000,0.105188
452.5000,0.10855
452.0000,0.110636
451.5000,0.113508
451.0000,0.115202
450.5000,0.117421
450.0000,0.118667
449.5000,0.120188
449.0000,0.120974
448.5000,0.121729
448.0000,0.122033
447.5000,0.122139
447.0000,0.121998
446.5000,0.121404
446.0000,0.120813
445.5000,0.119679
445.0000,0.118728
444.5000,0.117125
444.0000,0.11594
443.5000,0.113958
443.0000,0.112578
442.5000,0.110335
442.0000,0.108805
441.5000,0.106444
441.0000,0.104871
440.5000,0.102489
440.0000,0.100932
439.5000,0.0986298
439.0000,0.0971354
438.5000,0.0950112
438.0000,0.0936527
437.5000,0.0917476
437.0000,0.0906133
436.5000,0.089005
436.0000,0.0880819
435.5000,0.0869026
435.0000,0.0862587
434.5000,0.0854569
434.0000,0.0850916
433.5000,0.0847605
433.0000,0.0847278
432.5000,0.0848908
432.0000,0.0851766
431.5000,0.0858248
431.0000,0.0863885
430.5000,0.0874655
430.0000,0.0883279
429.5000,0.0897635
429.0000,0.0908149
428.5000,0.0924545
428.0000,0.0936605
427.5000,0.0954914
427.0000,0.0967432
426.5000,0.0985373
426.0000,0.099729
425.5000,0.101445
425.0000,0.10247
424.5000,0.103881
424.0000,0.104698
